adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,date,year,month,movieId,latent_vec_0,latent_vec_1,bias,latent_vec_nobias_0,latent_vec_nobias_1,latent_vec_nobias_2,latent_vec_nobias_3
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",,20242,tt0093690,en,Outrageous Fortune,"Refined actress Lauren Ames finally has a chance to study with the great theatre professor Stanislav Korzenowski. Sandy Brozinsky, a brash, loud actress, decides through happenstance to also study with Korzenowski. The two women end up dating the same man (who turns out to be a double agent) and follow him across the country to force him to choose between them.",2.3629740000000004,/3f4aaMwUPI21Vs14pqIGeqc7a6l.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Silver Screen Partners II', 'id': 10531}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-01-30,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The CIA is trailing them, the KGB is tracking them, the phone company is tracing them, the police are chasing them, the cowboys are herding them, and the Indians are hunting them.  Are they going to fall for all of that?”",Outrageous Fortune,False,5.6,32.0,1987-01-30,1987.0,1.0,2752,-0.04341956370927742,1.1747925571268325,-0.3764767010822438,-1.0810731873742812,-0.22955742778510002,1.3061798842527428,-1.909526754929657
False,,13000000,"[{'id': 35, 'name': 'Comedy'}]",,16406,tt0144168,en,Dick,"Comedy about two high school girls who wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal.",3.9606220000000003,/zYvJOoh6mviQcfHNbo3Y9fRoRp8.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-04,27500000.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The unmaking of the president,Dick,False,5.7,67.0,1999-08-04,1999.0,8.0,2759,-0.11400980680989811,-0.9150843131640657,-0.28973859305169625,0.047089838614333246,1.8418499590727753,0.10233741760680493,-1.817689236018373
False,,70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.warnerbros.com/iron-giant,10386,tt0129167,en,The Iron Giant,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",15.441459,/rdN6IjV4xlDDhrT8ewkkJfPvp2e.jpg,"[{'name': 'Warner Bros. Animation', 'id': 2785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,23159305.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It came from outer space!,The Iron Giant,False,7.6,1470.0,1999-08-06,1999.0,8.0,2761,1.6526347193346018,-0.6704909220815225,0.4,2.014982228125225,0.2139481622559199,0.5312299250023673,-1.7754006366953168
False,,40000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,745,tt0167404,en,The Sixth Sense,"A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.",18.449169,/imps263dHNe3SuoaAJORZyNTdDT.jpg,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Barry Mendel Productions', 'id': 17032}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,672806292.0,107.0,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Not every gift is a blessing.,The Sixth Sense,False,7.7,3223.0,1999-08-06,1999.0,8.0,2762,1.936457398604723,0.6130074690087242,0.24021370618892235,1.710871404011488,-1.5840348738213614,-1.2121401508913707,-1.927997211281024
False,,48000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,913,tt0155267,en,The Thomas Crown Affair,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",10.961226,/jpRUaqNuQInXxdsLIncGJW5u3u2.jpg,"[{'name': 'Irish Dreamtime', 'id': 597}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,124305181.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you get the man who has everything?,The Thomas Crown Affair,False,6.7,349.0,1999-08-06,1999.0,8.0,2763,1.04950665951768,1.1634075112913371,0.04665116207246292,0.3791208894753374,-2.1982577950941344,-0.08051118167231408,-1.57592194038114
False,,4300000,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,912,tt0063688,en,The Thomas Crown Affair,"Young businessman, Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.",9.444818,/ran8o8yJFj2rUp2x8JiO23BhN4L.jpg,"[{'name': 'The Mirisch Corporation', 'id': 219}, {'name': 'Solar Productions', 'id': 599}, {'name': 'Simkoe', 'id': 16749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-06-19,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Thomas Crown Affair,False,6.9,95.0,1968-06-19,1968.0,6.0,2764,0.34841062764502906,0.41348081987148194,0.2181745798628295,0.613068851303813,-0.938856656925019,-0.854215697450946,-1.5563797699940163
False,,55000000,"[{'id': 35, 'name': 'Comedy'}]",,11353,tt0131325,en,Bowfinger,"On the verge of bankruptcy and desperate for his big break, aspiring filmmaker Bobby Bowfinger concocts a crazy plan to make his ultimate dream movie. Rallying a ragtag team that includes a starry-eyed ingenue, a has-been diva and a film studio gofer, he sets out to shoot a blockbuster featuring the biggest star in Hollywood, Kit Ramsey -- only without letting Ramsey know he's in the picture.",7.169508,/8dPucB4Dp7gdbozmuV2dxMOHy7i.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-12,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The con is on.,Bowfinger,False,6.0,258.0,1999-08-12,1999.0,8.0,2770,-0.21279811624655193,-0.6338559235212828,-0.4,-0.33947562484778016,2.2859327008956236,0.6763929228302775,-1.8814129764355483
False,,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,17707,tt0120620,en,Brokedown Palace,"Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.",6.570917999999999,/q429dpKlVP8uTrWJ7Tq9UFEQ8ww.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Adam Fields Productions', 'id': 3334}, {'name': 'Two Girls Productions', 'id': 81140}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-13,13000000.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,"Their graduation present was a trip to paradise, but they never thought they would land in hell.",Brokedown Palace,False,6.2,115.0,1999-08-13,1999.0,8.0,2771,-1.340175831289844,0.9466340777644798,-0.18330308233085396,-1.350732737889858,-0.4849033547924104,-0.34772833773481343,-1.4407225200739058
False,,6500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,9781,tt0165710,en,Detroit Rock City,"In 1978, a Kiss concert was an epoch-making event. For the three teen fans in Detroit Rock City getting tickets to the sold-out show becomes the focal point of their existence. They'll do anything for tickets -- compete in a strip club's amateur-night contest, take on religious protesters, even rob a convenience store!",6.074832,/cPL1ibw6gFs8AqpbFUe0zIQYKE8.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Base 12 Productions', 'id': 3242}, {'name': 'Corrupter Production Service Ltd.', 'id': 90195}, {'name': 'Takoma Entertainment', 'id': 90196}, {'name': 'KISS Nation', 'id': 90197}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-13,4217115.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Kiss The Rules Goodbye.,Detroit Rock City,False,6.7,102.0,1999-08-13,1999.0,8.0,2772,-2.019340683171856,-0.05823100769676447,-0.30543269615451396,-0.9921689223340652,0.6373953550823837,-1.1196827880405407,-1.6426488132531043
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,12185,tt0077663,en,Heaven Can Wait,"Joe Pendleton is a quarterback preparing to lead his team to the superbowl when he is almost killed in an accident. An overanxious angel plucks him to heaven only to discover that he wasn't ready to die, and that his body has been cremated. A new body must be found, and that of a recently murdered millionaire is chosen. His wife and accountant, the murderers, are confused by this development, as he buys the L.A. Rams in order to once again quarterback them into the Superbowl.",5.232475,/nIK6aASJsm9FVWs4HN5aDykZLwD.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-06-28,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Heaven Can Wait,False,6.4,84.0,1978-06-28,1978.0,6.0,2779,1.6237084758355576,0.03457949064126638,0.061742367894101535,1.0006985105620652,-0.7162786948200992,0.7297509014578921,-1.8079080425296816
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,10552,tt0088889,en,Cat's Eye,"Three short stories by shock-meister Stephen King are linked by a stray cat that roams from one tale to the next in this creepy triptych that begins as Dick (James Woods) tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.",6.781814999999999,/A65sQJbEAAV4wC9QQc0Mn4ZaMZV.jpg,"[{'name': 'Famous Films (II)', 'id': 3418}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-04-12,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Follow the newest cat-and-creature game as played through,Cat's Eye,False,5.9,140.0,1985-04-12,1985.0,4.0,2787,-1.3050093234828828,-0.017851234606058187,-0.3164192499444201,-1.2091229857959689,0.640215454939895,-0.9095504197776507,-1.8341529898446276
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,9267,tt0066765,en,And Now for Something Completely Different,And Now for Something Completely Different is a film spin-off from the television comedy series Monty Python's Flying Circus featuring favourite sketches from the first two seasons.,9.132013,/CA5EsQBOnJFMN9YaKgRgrXnR9O.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Python (Monty) Pictures Limited', 'id': 416}, {'name': 'Playboy Productions', 'id': 8313}, {'name': 'Kettledrum Films', 'id': 12978}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1971-09-28,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,If the Motion Picture Industry dies... Monty Python killed it!,And Now for Something Completely Different,False,7.1,139.0,1971-09-28,1971.0,9.0,2788,0.6763792220543339,-1.6111323005839178,0.4,1.9894556217253139,1.1059481240515805,-0.7013779653803156,-1.6877451328293809
False,"{'id': 10919, 'name': 'The Omen Collection', 'poster_path': '/5De8Hqq0z9gmDM7SbWU0C5pTjPC.jpg', 'backdrop_path': '/97vU4Y2bBmoJ3Mwi3uOAL8ahdUC.jpg'}",6800000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,10766,tt0077394,en,Damien: Omen II,"Since the sudden and highly suspicious death of his parents, 12-year-old Damien has been in the charge of his wealthy aunt and uncle (Lee Grant and William Holden). Widely feared to be the Antichrist, Damien relentlessly plots to seize control of his uncle's business empire - and the world. Meanwhile, anyone attempting to unravel the secrets of Damien's sinister past or fiendish future meets with a swift and cruel demise.",10.235373,/gXpCjRUqgWDxufXqt34qyVweJnQ.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Mace Neufeld Productions', 'id': 2767}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-06-09,26518355.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The first time was only a warning.,Damien: Omen II,False,6.1,170.0,1978-06-09,1978.0,6.0,2789,-1.9095084982392745,-0.3245853189256733,-0.2678658662901318,-1.3752743618652186,1.4169589143104204,-0.7263071449784855,-1.8927604253091002
False,"{'id': 91663, 'name': 'Airplane Collection', 'poster_path': '/u8IXYbpoRcKMlnhUvND0NB8HsAM.jpg', 'backdrop_path': '/w7bNIqVMZaaWf1LnMIZ1HywXbP8.jpg'}",3500000,"[{'id': 35, 'name': 'Comedy'}]",,813,tt0080339,en,Airplane!,"Alcoholic pilot, Ted Striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. Food poisoning decimates the passengers and crew, leaving it up to Striker to land the plane with the help of a glue-sniffing air traffic controller and Striker's vengeful former Air Force captain, who must both talk him down.",13.063203,/b4sAWNIbfXw4WTdc1wiVRBk2Vko.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-07-02,83453539.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",Airplane!,False,7.1,1104.0,1980-07-02,1980.0,7.0,2791,1.104193066700312,-0.7564765745870632,0.4,1.9075654509508357,0.7017191698623649,-1.449004971174747,-1.5717678273165032
False,"{'id': 91663, 'name': 'Airplane Collection', 'poster_path': '/u8IXYbpoRcKMlnhUvND0NB8HsAM.jpg', 'backdrop_path': '/w7bNIqVMZaaWf1LnMIZ1HywXbP8.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,2665,tt0083530,en,Airplane II: The Sequel,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track – again – all the while trying to patch up his relationship with Elaine.",7.181664,/pjI6j5sVTxJXuxnr2JM2FgvyFXS.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-12-10,27150534.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,For the ride of your life... All you need for Christmas are your two front seats!,Airplane II: The Sequel,False,6.0,276.0,1982-12-10,1982.0,12.0,2792,-1.118670349690388,-0.15288635213619342,-0.4,-0.8554614169394426,1.3944296694754248,-0.8924061379191379,-1.8010436853352507
False,,22000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,9406,tt0118604,en,An American Werewolf in Paris,An American man unwittingly gets involved with werewolves who have developed a serum allowing them to transform at will.,7.145784,/jqP76k3sahgh3lMfYDeXSs8FtIC.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cometstone Pictures', 'id': 10895}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-25,26570463.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Things are about to get a little hairy.,An American Werewolf in Paris,False,5.3,154.0,1997-12-25,1997.0,12.0,2793,-1.356713322856184,0.767442933983339,-0.7569766632118511,-2.2318262329006338,0.0679994464675373,0.169859121544296,-1.5881568028359085
False,"{'id': 108693, 'name': ""National Lampoon's Vacation Collection"", 'poster_path': '/zvEUkLpDO7xlgabBEA9CCc0cvAt.jpg', 'backdrop_path': '/pBmhj6KkEjlzc3e7jAPkIHgGIrE.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,11418,tt0089670,en,National Lampoon’s European Vacation,"The Griswalds win a vacation to Europe on a game show, and thus pack their bags for the continent. They do their best to catch the flavor of Europe, but they just don't know how to be be good tourists. Besides, they have trouble taking holidays in countries where they CAN speak the language.",11.457485,/QbyzCI54hvCIwt1SQEsq7a6rp8.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-07-25,49364621.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For over two thousand years, Europe has survived many great disasters. Now for the real test. Chevy Chase & his family are coming from America!",National Lampoon’s European Vacation,False,6.0,232.0,1985-07-25,1985.0,7.0,2794,-0.785897722130915,0.7423140212145861,-0.2775016329996129,-1.2243174192956172,-0.19011629323416812,-0.7598749062578902,-1.6988027073572987
False,"{'id': 108693, 'name': ""National Lampoon's Vacation Collection"", 'poster_path': '/zvEUkLpDO7xlgabBEA9CCc0cvAt.jpg', 'backdrop_path': '/pBmhj6KkEjlzc3e7jAPkIHgGIrE.jpg'}",15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",,11153,tt0085995,en,National Lampoon's Vacation,"Clark Griswold is on a quest to take his family on a quest to Walley World theme park for a vacation, but things don't go exactly as planned.",7.747432000000001,/ySI88wO1IFyKGWpSKRTSPilE3t2.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-07-28,61399552.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every summer Chevy Chase takes his family on a little trip. This year he went too far.,National Lampoon's Vacation,False,7.1,412.0,1983-07-28,1983.0,7.0,2795,0.5483868289879309,0.23390676544685404,0.4,1.16131451862256,-0.788945108478586,-2.1341542206332433,-1.9064866567325773
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,14170,tt0095188,en,Funny Farm,"Chevy Chase stars as Andy Farmer, a sportswriter who moves with his schoolteacher wife Elizabeth (Madolyn Smith) to the country in order to write a novel in relative seclusion. Of course, seclusion is the last thing the Farmers find in the small, eccentric town, where disaster awaits them at every turn.",11.303489,/tW6LGDEZrJpLbvEGkHk51MyQqJC.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-06-03,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Chevy Chase finds life in the country isn't what it's cracked up to be!,Funny Farm,False,6.0,74.0,1988-06-03,1988.0,6.0,2796,-0.47706983627616467,0.8816809831891559,-0.312189244534719,-1.4442883696492124,-0.8612020171433032,-0.1574879420791275,-1.6351454484490842
False,,18000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",,2280,tt0094737,en,Big,"A young boy, Josh Baskin makes a wish at a carnival machine to be big. He wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. What will he find out about this strange world?",9.562292,/me6uugsf6zWTkrcLBoNc9EElb5j.jpg,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'American Entertainment Partners II L.P.', 'id': 21451}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-06-03,151668774.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You're Only Young Once But For Josh It Might Just Last A Lifetime.,Big,False,6.9,1022.0,1988-06-03,1988.0,6.0,2797,2.038177183213948,1.053253762439712,0.0,1.7967647435972054,-2.382564067032403,1.0997666691470211,-1.661036933141141
False,"{'id': 180854, 'name': 'Problem Child Collection', 'poster_path': '/aIWRqX5mJ9RPKox8sguNutPCiX8.jpg', 'backdrop_path': '/3qrIGlVQTi7Aps9IUm9vAep9C2W.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,11077,tt0100419,en,Problem Child,"Ben Healy (John Ritter) and his social climbing wife Flo adopt Junior a fun-loving seven year old. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares. But is he really just a little angel trying to get out? Find out in this hilarious satire on modern-day family life.",5.722116000000001,/mQQIv4xsAwT9JNB6VYIaJLbkBRZ.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-07-27,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Attila the Hun. Ivan the Terrible. Al Capone. They were all seven once.,Problem Child,False,5.5,152.0,1990-07-27,1990.0,7.0,2798,-2.1448683202712333,1.2349085049088229,-0.9706874218689001,-3.9332246425755466,1.2183054297480842,0.955404310688862,-1.6549709504856653
False,"{'id': 180854, 'name': 'Problem Child Collection', 'poster_path': '/aIWRqX5mJ9RPKox8sguNutPCiX8.jpg', 'backdrop_path': '/3qrIGlVQTi7Aps9IUm9vAep9C2W.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,28597,tt0102719,en,Problem Child 2,"Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.",8.142992,/npr7j2HuRgvsKrXLIxIiXevTH8A.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-07-03,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Problem Child 2,False,5.2,101.0,1991-07-03,1991.0,7.0,2799,-2.8221171098802595,1.1987583760458516,-1.3624876802753323,-4.5634356805977125,1.4401442835464413,2.104896029601821,-1.5035283014256589
False,,23000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,10396,tt0096244,en,Tequila Sunrise,"In a seaside California town, best friends Mac and Nick are on opposite sides of the law. Mac is a former drug dealer trying to clean up his act, while Nick is a high-profile detective trying to take down a Mexican drug lord named Carlos. Soon Nick's loyalties are put to the test when he begins an affair with restaurateur Jo Ann  -- a love interest of Mac's -- unwittingly leading his friend into a police-orchestrated trap.",6.399977,/57M9kLofAmUaHaVth3nSFGi1eZ9.jpg,"[{'name': 'The Mount Company', 'id': 1312}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Cinema City Films', 'id': 67709}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-12-02,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,A business on the line. A friendship on the edge. A woman caught in the middle.,Tequila Sunrise,False,6.0,116.0,1988-12-02,1988.0,12.0,2802,0.38751644026441334,0.8110778366137729,-0.291829885885496,-0.7092598829216268,-0.9894418872212075,0.39673519879142594,-1.807607063642801
False,,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,9944,tt0107798,en,The Pelican Brief,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,8.708306,/kIvGL0pyXY3TzWHrUV0ytEJDgCX.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-12-16,195268056.0,141.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,The Pelican Brief,False,6.3,377.0,1993-12-16,1993.0,12.0,2803,0.22401485975328628,1.4478932436458645,0.0,-0.2500630506326298,-2.3131818098986483,0.03798401895330067,-1.4748207157828255
False,"{'id': 201873, 'name': 'A Christmas Story Collection', 'poster_path': '/qjHPRBBiluOwJZp7AcMtrs0dNPr.jpg', 'backdrop_path': '/sDJLWSHdsORRGMEii0SWvm7DMwN.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,850,tt0085334,en,A Christmas Story,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",7.337907,/1dSFarRSXwMjFODxPTwyaiNZotF.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Christmas Tree Films', 'id': 10757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",1983-11-18,19294144.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",A Christmas Story,False,7.4,352.0,1983-11-18,1983.0,11.0,2804,1.716163153987338,-0.4867738110738481,0.27020786230605315,2.3949960970036397,-0.7766877038492677,0.23976216341131118,-1.766510450892779
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,10154,tt0130121,en,Mickey Blue Eyes,"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him.",6.951414,/oJsTBcWZcvcb8rseT2FraKDUo5r.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-16,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A romantic comedy you can't refuse,Mickey Blue Eyes,False,5.3,142.0,1999-08-16,1999.0,8.0,2805,-0.0680364603135005,1.5897911052551326,-0.6668149522044956,-1.6401381539316657,-0.7794078223718732,0.3348728754997048,-1.6259163659077212
